cell_id,split_family,n_rows,true_neutral_fraction,pred_neutral_fraction,pred_meaningful_cooling_fraction,neutral_boundary_classification_accuracy,false_promotion_rate,false_neutral_rate,mean_true_delta_tmrt_p90_c,mean_pred_delta_tmrt_p90_c,MAE,failure_type,claim_boundary
TP_0115,cell_group_holdout,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0115,forcing_day_holdout,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0115,hour_holdout,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0115,spatial_holdout,10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.1367526363139526,1.1367526363139526,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0301,cell_group_holdout,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0301,forcing_day_holdout,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0301,hour_holdout,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0301,spatial_holdout,10,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0301,typology_holdout,10,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.109900708381649,1.109900708381649,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
TP_0326,cell_group_holdout,10,1.0,0.0,1.0,0.0,1.0,0.0,0.0002966,-0.8999906137027445,0.9002872137027443,neutral_boundary_review,"SOLWEIG-derived compact Tmrt-delta surrogate diagnostic only; not WBGT, risk, observed truth, causal feature importance, B9, AOI-wide prediction, or System A/B coupling."
