path,extension,file_size_bytes,row_count,column_count,geometry_type,CRS,useful_columns,read_status,safety_status,source_category,source_confidence,can_support_true_vector_feature,claim_boundary
configs/v071_risk_exposure_config.example.json,.json,3623,1.0,11.0,,,crs_projected|demographic_weights|forecast_dir|grid_csv|grid_geojson|node_types|notes|out_dir|out_grid_csv|raw_paths|risk_weights,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v07_grid_features_config.example.json,.json,821,1.0,13.0,,,bbox_wgs84|cell_id_prefix|cell_size_m|description|gpr_column|land_use_column|large_park_threshold_ha|optional_feature_csv|out_features_dir|out_grid_dir|out_outputs_dir|raw_paths|road_buffer_m,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v07_grid_features_config.sample_fixture.json,.json,848,1.0,13.0,,,bbox_wgs84|cell_id_prefix|cell_size_m|description|gpr_column|land_use_column|large_park_threshold_ha|optional_feature_csv|out_features_dir|out_grid_dir|out_outputs_dir|raw_paths|road_buffer_m,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v09_alpha_config.example.json,.json,1497,1.0,9.0,,,archive_csv|calibration_dir|grid_csv|historical_forecast|outputs_dir|pairing|report|time|toa_payoh_center,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v09_beta_config.example.json,.json,657,1.0,17.0,,,daytime_end_hour|daytime_start_hour|focus_stations|input_pairs_csv|minimum_train_rows_per_fold|night_end_hour|night_start_hour|notes|output_dir|peak_end_hour|peak_start_hour|proxy_col|ridge_alpha|station_col|target_col|thresholds|timestamp_col,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v09_beta_threshold_config.example.json,.json,765,1.0,13.0,,,event_thresholds_official|focus_stations|models|notes|out_dir|periods|prediction_threshold_max|prediction_threshold_min|prediction_threshold_step|predictions_csv|split_types|target_precision|target_recall,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v09_gamma_overhead_aware_config.example.json,.json,1503,1.0,16.0,,,building_dsm|constraints|grid_geojson|max_tile_iou|min_center_distance_m|out_dir|overhead_geojson|overhead_type_widths_m|qa_dir|ranking_csv|ranking_geojson|selection|tile_buffer_m|tile_size_m|vegetation_dsm|working_crs,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v09_gamma_solweig_config.example.json,.json,946,1.0,13.0,,,building_dsm|forecast_hourly_csv|grid_geojson|notes|out_dir|project_crs|ranking_csv|reference_selection|solweig_output_root|solweig_tmrt_pattern|tile_buffer_m|tile_size_m|vegetation_dsm,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_alpha2_qa_config.example.json,.json,1398,1.0,4.0,,,inputs|manual_review_fields|outputs|thresholds,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_alpha3_manual_qa_config.example.json,.json,3937,1.0,7.0,,,crs|description|inputs|manual_defaults|outputs|raster|version,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_alpha_augmented_dsm_config.example.json,.json,3765,1.0,13.0,,,aoi_buffer_m|aoi_buffered_geojson|base_grid_geojson|crs|dedup|height_imputation|old_building_dsm|optional_inputs|outputs|overpass|resolution_m|sources|wgs84_crs,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_augmented_dsm_config.example.json,.json,512,1.0,6.0,,,aoi_buffer_m|base_grid_geojson|crs|resolution_m|v08_building_dsm|v10_outputs,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_beta1_height_geometry_config.example.json,.json,2044,1.0,6.0,,,crs|default_corrections|inputs|outputs|rasterize|split_defaults,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_beta_morphology_config.example.json,.json,2132,1.0,6.0,,,audit_thresholds|critical_cells|notes|outputs|paths|raster,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_delta_overhead_config.example.json,.json,3247,1.0,6.0,,,classification|comparison|crs|inputs|outputs|sensitivity,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_epsilon_solweig_config.example.json,.json,2427,1.0,7.0,,,buffer_m|crs|overhead_height_defaults_m|paths|selected_cells|solweig|tile_size_m,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_final_figures_config.example.json,.json,2022,1.0,7.0,,,dpi|figure_formats|final_hotspot_cells|map|output_dir|paths|project_root,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_final_figures_config.v2.json,.json,2122,1.0,5.0,,,final_hotspot_cells|labels|map|paths|thresholds,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_final_figures_config.v3.json,.json,2467,1.0,6.0,,,basemap|final_hotspot_cells|labels|map|paths|thresholds,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_final_figures_config.v4.json,.json,2581,1.0,6.0,,,basemap|final_hotspot_cells|labels|map|paths|thresholds,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
configs/v10/v10_gamma_robustness_config.example.json,.json,1486,1.0,3.0,,,inputs|outputs|parameters,READ_OK,SAFE_TO_INSPECT,docs_or_config_spec,low_or_context_only,no,"B8.6g3 true-vector source review and B8.7a closeout only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability scoring, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling."
